644.08673,40542
644.50323,40696
644.91974,40789
645.33624,40855
645.75269,41011
646.16913,41006
646.58557,40909
647.00201,40974
647.4184,40982
647.83478,40978
648.2511,41122
648.66748,41214
649.0838,41221
649.50012,41302
649.91638,41275
650.33264,41372
650.7489,41258
651.16516,41281
651.58136,41544
651.99756,41504
652.41376,41478
652.8299,41497
653.24609,41554
653.66217,41620
654.07831,41641
654.49438,41645
654.91046,41729
655.32654,41791
655.74255,41607
656.15857,41814
656.57458,41926
656.99054,41920
657.40656,41800
657.82245,41879
658.2384,42039
658.6543,41967
659.07019,42043
659.48608,42005
659.90192,42183
660.31775,42089
660.73358,42136
661.14935,42082
661.56512,42165
661.9809,42200
662.39667,42272
662.81238,42263
663.22809,42373
663.64374,42258
664.05945,42346
664.4751,42442
664.89069,42403
665.30634,42352
665.72192,42370
666.13751,42376
666.55304,42527
666.96857,42486
667.38409,42512
667.79956,42463
668.21509,42566
668.63055,42542
669.04596,42732
669.46136,42622
669.87677,42697
670.29218,42521
670.70752,42613
671.12286,42596
671.53821,42742
671.95349,42688
672.36884,42643
672.78406,42863
673.19934,42638
673.61456,42820
674.02979,42801
674.44495,42745
674.86011,42712
675.27527,42739
675.69043,42807
676.10553,42768
676.52063,42555
676.93573,42635
677.35077,42624
677.76581,42814
678.18079,42677
678.59583,42766
679.0108,42739
679.42572,42721
679.8407,42585
680.25562,42610
680.67053,42649
681.08539,42744
681.50024,42699
681.9151,42655
682.3299,42686
682.74469,42516
683.15948,42561
683.57422,42602
683.98901,42520
684.40369,42468
684.81842,42576
685.23309,42751
685.64777,42537
686.06238,42616
686.47705,42609
686.8916,42394
687.30621,42389
687.72076,42389
688.13531,42518
688.5498,42637
688.96436,42438
689.37885,42397
689.79327,42536
690.2077,42496
690.62213,42312
691.03656,42474
691.45093,42294
691.8653,42310
692.2796,42346
692.69397,42289
693.10822,42191
693.52252,42538
693.93677,42403
694.35101,42246
694.76526,42298
695.17944,42335
695.59363,42320
696.00775,42276
696.42194,42219
696.836,42224
697.25012,42236
697.66418,42235
698.07825,42249
698.49231,42217
698.90631,42350
699.32031,42166
699.73425,42243
700.14819,42170
700.56213,42151
700.97607,42166
701.38995,42109
701.80377,42247
702.21765,42197
702.63147,42094
703.04529,42114
703.45905,42213
703.8728,42096
704.28656,42055
704.70032,42234
705.11401,42101
705.52765,42097
705.94135,42147
706.35498,42078
706.76855,42135
707.18219,42210
707.59576,42042
708.00928,42145
708.42285,42078
708.83636,42013
709.24982,42109
709.66327,42105
710.07672,42015
710.49017,42075
710.90356,41985
711.31696,41980
711.73035,42009
712.14368,41886
712.55695,42024
712.97028,42037
713.38354,41865
713.79681,41886
714.21002,41856
714.62323,41956
715.03644,41725
715.44958,41668
715.86273,41622
716.27588,41721
716.68896,41765
717.10205,41763
717.51514,41661
717.92816,41721
718.34119,41847
718.75415,41793
719.16711,41616
719.58008,41850
719.99304,41933
720.40594,41857
720.81879,41945
721.23169,41874
721.64453,41928
722.05731,42107
722.47015,42090
722.88293,42194
723.29565,42309
723.70837,42347
724.12109,42417
724.53381,42465
724.94647,42482
725.35907,42600
725.77173,42556
726.18433,42672
726.59686,42684
727.00946,42611
727.422,42821
727.83447,42694
728.24695,42784
728.65942,42834
729.0719,42922
729.48431,43056
729.89673,43005
730.30908,42958
730.72144,42972
731.13373,42990
731.54608,42887
731.95837,42952
732.37061,42878
732.78284,42831
733.19507,42783
733.6073,43000
734.01947,42868
734.43158,42719
734.84375,42783
735.2558,42727
735.66791,42746
736.07996,42656
736.492,42399
736.90399,42520
737.31598,42556
737.72797,42310
738.13989,42474
738.55182,42302
738.96375,42171
739.37561,42291
739.78748,42109
740.19928,41994
740.61108,42003
741.02289,41978
741.43463,41966
741.84637,41867
742.25812,41779
742.6698,41747
743.08148,41725
743.4931,41588
743.90472,41554
744.31635,41428
744.72791,41348
745.13947,41326
745.55103,41311
745.96252,41137
746.37402,41190
746.78546,41149
747.1969,41020
747.60834,40972
748.01971,41052
748.43109,40811
748.84241,40832
749.25372,40843
749.66504,40649
750.07629,40590
750.48755,40640
750.8988,40596
751.31,40514
751.72113,40535
752.13232,40374
752.54346,40395
752.95453,40346
753.36566,40172
753.77667,40168
754.18774,40065
754.59875,40102
755.0097,40019
755.42072,39912
755.83167,39806
756.24255,39754
756.65344,39816
757.06433,39689
757.47516,39630
757.88599,39463
758.29675,39466
758.70758,39338
759.11829,39451
759.52905,39222
759.93976,39192
760.3504,39213
760.76105,39071
761.17169,38926
761.58228,38864
761.99286,38980
762.40344,38793
762.81396,38828
763.22449,38755
763.63495,38676
764.04541,38688
764.45587,38512
764.86627,38558
765.27667,38536
765.68701,38486
766.09735,38511
766.50769,38530
766.91797,38544
767.32825,38552
767.73846,38438
768.14868,38494
768.55884,38405
768.96906,38384
769.37915,38396
769.78931,38368
770.1994,38368
770.60944,38423
771.01947,38512
771.4295,38497
771.83948,38426
772.24945,38507
772.65942,38473
773.06934,38457
773.47925,38481
773.8891,38388
774.29895,38437
774.70874,38354
775.11853,38468
775.52832,38545
775.93805,38361
776.34778,38380
776.75751,38367
777.16718,38403
777.57678,38315
777.98645,38311
778.396,38179
778.8056,38219
779.21515,38179
779.62463,38120
780.03412,38167
780.4436,38002
780.85303,38080
781.26245,37906
781.67188,37986
782.08124,37910
782.4906,37815
782.8999,37729
783.3092,37776
783.71844,37641
784.12769,37589
784.53693,37627
784.94611,37611
785.35529,37453
785.7644,37431
786.17352,37410
786.58258,37326
786.99164,37349
787.4007,37342
787.80969,37285
788.21869,37099
788.62762,37099
789.03656,37028
789.4455,37000
789.85437,36929
790.26324,36886
790.67206,36924
791.08087,36878
791.48962,36790
791.89838,36736
792.30713,36609
792.71582,36563
793.12451,36482
793.53314,36433
793.94177,36425
794.35034,36284
794.75891,36330
795.16748,36304
795.57599,36162
795.9845,36020
796.39294,35968
796.80139,36001
797.20984,36024
797.61823,35828
798.02655,35759
798.43488,35796
798.8432,35662
799.25153,35738
799.65973,35637
800.06799,35601
800.4762,35442
